"Lam","br1","br2","wr1","wr2","fs1","fs2","ms1","ms2","Gf","Gm"
1.13,0,0.98,0,0.874424183556546,0.86310490812369,0.943414176780918,0.869600846882676,0.945755234360514,0.249685782343649,0.251890719259386
1.04,0,0.98,0,0.648751229176834,0.81237181147986,0.899931625531524,0.818226309683641,0.9049943691552,0.255921935571573,0.25806082788437
1.15,0,0.98,0,0.84783763118565,0.939295056331327,0.941980308188343,0.904922996304272,0.932966840720191,0.26769285017004,0.256477539496872
1.02,0,0.98,0,0.596172029656368,0.788369584943019,0.895690071378764,0.768280032978987,0.866891697274999,0.252778217543065,0.245216854075392
1.11,0,0.98,0,0.755746038014941,0.871218522911158,0.945594805490723,0.859564452417853,0.926917397658891,0.25568290058687,0.251698581149794
1.02,0,0.98,0,0.642392591112444,0.798974133714788,0.8897144854871,0.80765679041062,0.86629077941746,0.25508757165472,0.258305115002534
1.12,0,0.98,0,0.777374588630437,0.906895112101446,0.931247575986619,0.870734376090106,0.932659764731895,0.266023088804304,0.253833531808531
1.17,0,0.98,0,0.82997558623224,0.932100254534328,0.974227100084792,0.900555373845748,0.955903629705774,0.260268100945697,0.250052047278238
1.13,0,0.98,0,0.780911311273845,0.901234248265065,0.945873416057982,0.892918519221424,0.912062852661629,0.261465703778887,0.258687567729803
1,0,0.98,0,0.566330183854006,0.789434458445429,0.884923445379431,0.774183376336513,0.845201404579077,0.257052551104279,0.251275392221601
1.16,0,0.98,0,0.853029281733553,0.915446107105919,0.961177994754036,0.93042558859104,0.935082679049398,0.258444242623037,0.263316071567538
1.21,0,0.98,0,0.935502427371909,0.963183588380239,0.985452543160688,0.952695230668629,0.973607934348201,0.260274241051103,0.257002209904248
1.13,0,0.98,0,0.852278855839294,0.909088472023646,0.928529580133685,0.891954047457151,0.930903788249218,0.263911719819935,0.258198369201727
1.21,0,0.98,0,0.922805108021713,0.96095741758286,0.981846235186084,0.947457408614132,0.972814055407582,0.261024664301365,0.256794341366656
1.02,0,0.98,0,0.630273069129031,0.805010027745644,0.881295005938257,0.764464641737707,0.878787118670026,0.259261613698846,0.24403989081098
0.99,0,0.98,0,0.562565107444859,0.789971195795011,0.871090875142435,0.758497722512157,0.858603801844072,0.260838903904742,0.248783867021403
0.96,0,0.98,0,0.511941391693007,0.759264000173778,0.853374639545115,0.734767188114033,0.838192357948377,0.259031404951257,0.24931945377645
1.09,0,0.98,0,0.691669852731883,0.849769832407077,0.934630934016617,0.845446031084601,0.925386152644723,0.255597683005104,0.254084857859973
1.2,0,0.98,0,0.893009602939999,0.95469728374143,0.97877633849474,0.940246478986713,0.973356949950162,0.261534319324713,0.256970765128133
1.13,0,0.98,0,0.707786673781593,0.909005443317097,0.958773718254982,0.87508482452356,0.941407017652616,0.263618604478532,0.252270355463115
1.1,0,0.98,0,0.726768352164957,0.865428613144277,0.939996306630496,0.872024462682606,0.906297979552295,0.256729369713693,0.25899486493071
1.03,0,0.98,0,0.608082688398772,0.815238361728124,0.899617008114513,0.840749847147012,0.89094841158581,0.258558715387858,0.267849013289539
1,0,0.98,0,0.593348618510806,0.795684162649491,0.877030792091511,0.789261073024552,0.855154236458564,0.259482967692685,0.257062543622859
1.12,0,0.98,0,0.826497032038685,0.861584464329344,0.951291696112463,0.90938900075693,0.92586043396597,0.249451847906065,0.265549324080014
1,0,0.98,0,0.567730137511114,0.791851185886049,0.877437669468233,0.769799523278855,0.851736148101371,0.259522700663874,0.251138861999955
1.15,0,0.98,0,0.866850813024252,0.909163078989034,0.950146342087199,0.895646462961619,0.932295562864342,0.258816535702799,0.254358645044049
1.05,0,0.98,0,0.646552658030861,0.815230895226708,0.919643967179288,0.849467132704801,0.887914864895505,0.25214989975549,0.264433752919336
1.05,0,0.98,0,0.636139854710928,0.831978134917817,0.910881128713123,0.819799051779334,0.881987450312892,0.25898307734072,0.254592400126631
1.16,0,0.98,0,0.835006714590597,0.919319532225741,0.961376163016786,0.926927298226587,0.956315318900895,0.259959515633305,0.262434838153538
1.1,0,0.98,0,0.738801011633927,0.859909982393621,0.934379511935829,0.876156472797717,0.895900490022743,0.256145964857966,0.261742716298334
1.07,0,0.98,0,0.672377027195479,0.837818771157662,0.918052126031095,0.811517215853882,0.884272977799346,0.257206790478216,0.247793996222748
0.97,0,0.98,0,0.528375675016967,0.765598244355201,0.863001021906053,0.750587871869341,0.83862885425212,0.257592245918227,0.251722434296214
1.18,0,0.98,0,0.891658526588311,0.922839910040232,0.972601714366856,0.932608094073883,0.953882589313718,0.256204161881914,0.259345356097738
1.1,0,0.98,0,0.7154621672616,0.897371317623618,0.920129132304323,0.876553394463768,0.895586644763159,0.269099690789236,0.261991143629349
1.09,0,0.98,0,0.713333890172167,0.857359662025958,0.929990665310143,0.836941409180175,0.897684856903553,0.257571059893881,0.250435486843363
1.18,0,0.98,0,0.87639234249378,0.927267199444898,0.970948065936546,0.933214344975492,0.948418749851952,0.258062305631474,0.259974308600374
1.11,0,0.98,0,0.75921163281545,0.870139991874173,0.939608606397122,0.829590739895605,0.920082557590968,0.256586029127433,0.242590881786671
1.14,0,0.98,0,0.81668704543607,0.897687846599581,0.948794145490089,0.893645041030212,0.941151420994153,0.258579983767015,0.257233036832532
1.01,0,0.98,0,0.586248310266221,0.792520207166023,0.889089189503392,0.762470238890315,0.852264959450123,0.255970771189435,0.244616926703164
1.1,0,0.98,0,0.771980232101895,0.851497942613977,0.932583359772301,0.868077230286139,0.902933658832141,0.253184359656423,0.25891714415631
0.99,0,0.98,0,0.594369806324445,0.780253327344122,0.8699725991891,0.789419716711415,0.855329806306337,0.256938891643691,0.260429545952217
1.04,0,0.98,0,0.646826198973054,0.820739179900352,0.903696660577776,0.803138957202025,0.879475731167192,0.257297699083453,0.250879080653922
1.03,0,0.98,0,0.617787342482521,0.815376829262852,0.889494138165778,0.766430939942053,0.858217853817442,0.260588067831935,0.242362476604122
1.16,0,0.98,0,0.839809726853586,0.935733637228799,0.95480944871459,0.916503883386609,0.942749434195482,0.264621237204138,0.258381021242452
0.96,0,0.98,0,0.522525520252351,0.762065372192979,0.854092229792305,0.743049744285857,0.838047554057643,0.259156365222739,0.251654107872795
1.15,0,0.98,0,0.840254580295626,0.90938591224664,0.949996444670397,0.900431626799973,0.942749518988546,0.259954740464229,0.256998536319922
1.19,0,0.98,0,0.870498857446663,0.949724203574831,0.976109993031246,0.929845862904688,0.963091285948117,0.261945642428902,0.255622591619815
1.16,0,0.98,0,0.835949579166931,0.924178876701131,0.955912108811366,0.874390166282192,0.948957255335314,0.262096341624177,0.245708513074533
0.96,0,0.98,0,0.528082259535977,0.761817510212985,0.855775576469677,0.746980554063948,0.83966870077048,0.258377419170906,0.252537455111708
1.13,0,0.98,0,0.770539299755483,0.905662077765618,0.941402981287446,0.891755282770947,0.933197772983513,0.263855393686057,0.259204629906182
1.03,0,0.98,0,0.627865468717705,0.846646131334212,0.881078037123629,0.798039757270136,0.871199811620676,0.270184184103988,0.252426763401213
1.08,0,0.98,0,0.69596026694397,0.851960636691156,0.922158238690649,0.829100419649726,0.880034427132931,0.258760243738003,0.250696320529069
1.06,0,0.98,0,0.709543701629288,0.813314685709287,0.911946997763397,0.798882531290545,0.890312132773635,0.250833235579949,0.245597226867311
1.19,0,0.98,0,0.885981350385811,0.946937424397105,0.97350906368369,0.940083785772056,0.958536956335555,0.261274505226197,0.259097046216674
1.07,0,0.98,0,0.663265645233192,0.879132598805071,0.905738980971839,0.822705815847261,0.91843640820581,0.270577561255031,0.25068149903598
1.04,0,0.98,0,0.65453960321148,0.820877818688275,0.899484386973219,0.829021858983984,0.877524471506559,0.257986377884923,0.260941468690395
1.19,0,0.98,0,0.907429650440469,0.936962396406633,0.974201959564683,0.925147660041233,0.962531720869444,0.258239202149214,0.254464314456855
1.01,0,0.98,0,0.606257318403939,0.813912374683475,0.876693039889707,0.806582716408349,0.86626701266712,0.263858633296098,0.261134718647271
1.17,0,0.98,0,0.860266202617897,0.932346231656324,0.969675889590006,0.897607292850062,0.956753458401518,0.26002824032503,0.248778612783989
0.98,0,0.98,0,0.556526085959378,0.774410696865564,0.859964072047683,0.77130159954562,0.860677988048301,0.259577384891463,0.258374360608507
0.99,0,0.98,0,0.572391972783782,0.778805799553753,0.87499408646705,0.749390354681734,0.854331897794727,0.256276463258274,0.244959702035456
1.06,0,0.98,0,0.650447883494755,0.837050898656995,0.91089519367028,0.791195433328754,0.880591245225747,0.259632348045836,0.243049265834578
1.21,0,0.98,0,0.930495841371128,0.964037763605715,0.981334696477402,0.944715756195168,0.968569727157375,0.261442132925191,0.255394417902266
1.12,0,0.98,0,0.783884028554501,0.879529717669043,0.938489730235667,0.878852269298791,0.928044428430163,0.25799920007474,0.257769274389918
1.17,0,0.98,0,0.854532890353111,0.942287225639144,0.960566183518981,0.909939747498908,0.950447175234876,0.264201719677879,0.253756390921988
1.13,0,0.98,0,0.788569970723095,0.903348572216512,0.947279058460054,0.886525720937803,0.945799622446294,0.261317500943926,0.255701274830318
0.99,0,0.98,0,0.569466771590888,0.794750829913948,0.865590855184168,0.784560179353772,0.856418434216174,0.263218432448756,0.259341670758594
1.08,0,0.98,0,0.693425677577865,0.839575732797285,0.927689753470182,0.843584114705777,0.89998385083026,0.254557834706949,0.255971570175325
1.03,0,0.98,0,0.703811201571527,0.824152543180246,0.874793712165523,0.794832614938591,0.875946437610558,0.262483199535102,0.251692370374715
0.96,0,0.98,0,0.510644113584406,0.754165200504635,0.853192434595485,0.735028653642213,0.836046031582248,0.257628006982412,0.250022056413084
0.99,0,0.98,0,0.557165833519769,0.780279668418576,0.874135531930933,0.755220138748661,0.852570281976451,0.257609227065039,0.247970229570499
1.19,0,0.98,0,0.906641087354811,0.935621305652907,0.977399263852375,0.930514874648799,0.967476267091131,0.257354778433386,0.255726139113249
0.96,0,0.98,0,0.510965354416064,0.759259831094524,0.853048895209114,0.738011023484132,0.838423887296188,0.259163315997101,0.250743849505839
1.04,0,0.98,0,0.645830126120807,0.81504488519151,0.899321136822777,0.842215004431624,0.885899139901879,0.25689275031325,0.266753212163345
1.08,0,0.98,0,0.761217439747941,0.851106995620033,0.915861550088771,0.813838573566717,0.888934008916115,0.257214151953734,0.24405334550082
0.98,0,0.98,0,0.533156911542259,0.77046364107383,0.870523962213965,0.750947690303785,0.839963728424267,0.256844164163484,0.24926380655565
1.1,0,0.98,0,0.754800259727469,0.860338649473409,0.932317798497773,0.850177466016749,0.914603310900617,0.256043428626707,0.252524034824852
1.05,0,0.98,0,0.646314434629259,0.846568297274325,0.898915650541356,0.825626182182963,0.883877527303316,0.265024911032105,0.257500787511083
1.14,0,0.98,0,0.839854532271565,0.912995330039784,0.941357845822522,0.868882322042013,0.932076703274357,0.26256284590604,0.247867600108114
1.07,0,0.98,0,0.628083217592642,0.866235180590841,0.91981955050625,0.826181944739215,0.889271121590617,0.265881159717755,0.251731019967984
1.12,0,0.98,0,0.742650346915558,0.881621138485363,0.947333930986958,0.850096087247389,0.89613836445082,0.258279993609763,0.24752548542592
1.05,0,0.98,0,0.727173052120258,0.829181609795471,0.899087901055217,0.852389981671618,0.906947827144913,0.257065252329154,0.265356272556329
1.09,0,0.98,0,0.775492992761802,0.858910615019779,0.91894909720484,0.870341942479253,0.918179968271408,0.257799624736343,0.261759645029534
0.99,0,0.98,0,0.573493374309201,0.776479381321875,0.869381221513836,0.759302757415153,0.847730254765769,0.256980509685087,0.250362748984872
1.03,0,0.98,0,0.626632998097245,0.819281473811369,0.892495988183792,0.786308147039916,0.867969013955611,0.260484659703636,0.24831475215202
1.02,0,0.98,0,0.601981652599238,0.806879585515428,0.887283384589635,0.785116569587016,0.86848395568986,0.259593719358781,0.251473974694932
1.17,0,0.98,0,0.832396757115259,0.93941370861808,0.972239768497883,0.890793698666452,0.953945720019316,0.262126113729562,0.246388110652205
1.03,0,0.98,0,0.625358661630416,0.81753607110168,0.897903911828939,0.818488212219699,0.871714450676823,0.258791718947073,0.25913979291811
1.11,0,0.98,0,0.830478714605026,0.882105233187115,0.927742816127693,0.854465272262233,0.900960915926969,0.259006859598231,0.249576990311548
1.16,0,0.98,0,0.809670362858906,0.925174092280031,0.967202384868896,0.922355198454047,0.962887292293192,0.261054818095564,0.260139350693592
1.16,0,0.98,0,0.858273157803122,0.917650073211346,0.958633587834107,0.895715897227532,0.941537325960342,0.259233981151474,0.25204784514004
0.97,0,0.98,0,0.531997478347874,0.769100059433044,0.861505008117844,0.745338061439491,0.838210169412746,0.258823682705205,0.249529975399579
1.11,0,0.98,0,0.747681190922961,0.88834590354261,0.93590564620098,0.86365889378663,0.923790650990593,0.262106457576975,0.253696852040628
1.03,0,0.98,0,0.644828723702614,0.810603928055921,0.896547293919978,0.795337111684438,0.899908877403643,0.256431043714692,0.250806673533482
1.12,0,0.98,0,0.809274427273916,0.913477938653906,0.926261762981403,0.905218413963006,0.90789851862674,0.267161213692567,0.264409097588272
1.08,0,0.98,0,0.7817720520228,0.878764640555891,0.899280770125872,0.855782224887865,0.912099437026243,0.266519250286988,0.258539358421476
1.15,0,0.98,0,0.8819103550007,0.903259584663423,0.956186607100746,0.907367157429341,0.949630253008027,0.255709487135884,0.257059288675064
1.06,0,0.98,0,0.706812435306936,0.834098547108506,0.907244804706568,0.835496991808212,0.889398485916573,0.257277712719343,0.257777227271646
1.06,0,0.98,0,0.721350573461077,0.826775625523943,0.901739443057205,0.799623799862817,0.88491324300976,0.256098979670404,0.246272035284918
1.06,0,0.98,0,0.67202364482601,0.828489686435077,0.91930101741979,0.828416947032445,0.890159343866213,0.254574572964645,0.2545485491916
1.14,0,0.98,0,0.851950474259858,0.912360535235445,0.93990154503848,0.882041651843989,0.940130036079358,0.262236735097319,0.25216678651961
1,0,0.98,0,0.564524407524276,0.803700134643363,0.880430853260147,0.769993536564869,0.854753760214949,0.262186110824048,0.249456422732873
1.05,0,0.98,0,0.66089470021816,0.842134735500299,0.904838086166858,0.861569249364408,0.889669431983399,0.261855432886738,0.268762039524264
1.15,0,0.98,0,0.838020963419556,0.930274623584656,0.944218446223438,0.904576812722524,0.952460448242646,0.265742292314841,0.257323572753546
1.13,0,0.98,0,0.817852097357467,0.86388797529555,0.953702057854923,0.864061589641751,0.944876070368866,0.249804182480082,0.249863155278804
1.16,0,0.98,0,0.834903746963293,0.9214775473698,0.967547788612936,0.919282735902493,0.946013904460116,0.259158738638703,0.258445854226847
1.21,0,0.98,0,0.931904154484325,0.961863621215257,0.983067126256512,0.954124059084211,0.976722901393414,0.260614805476836,0.258196772931296
1.09,0,0.98,0,0.696411659012657,0.890802286684988,0.92102805882964,0.844547817514749,0.930812841087067,0.268265894041402,0.252282889519803
1.01,0,0.98,0,0.564217293165462,0.8144681135928,0.883137475421512,0.80244419019868,0.869731692876671,0.264446265326488,0.259970407568515
0.97,0,0.98,0,0.528886342898838,0.763170424430949,0.855441532183646,0.7335840451695,0.836467485249775,0.258821757002323,0.247142228001944
0.98,0,0.98,0,0.54713046177,0.775531429180435,0.864891602631915,0.758146852299738,0.83883008603655,0.259080586294818,0.252345348430622
1.09,0,0.98,0,0.651542584620306,0.878420923784974,0.930154794512826,0.877002527354669,0.889595515660406,0.265367123979968,0.264878081852037
1.05,0,0.98,0,0.667748596330811,0.841880097252415,0.894634451278335,0.819686406130528,0.887271945469925,0.263868370083999,0.255865465007862
1.04,0,0.98,0,0.665161072023764,0.812875953667749,0.902309898354224,0.80060107158838,0.881297952857327,0.254787864427187,0.250296929127091
0.99,0,0.98,0,0.551168124138159,0.783451515923643,0.867414691593906,0.757204354467032,0.84862369783839,0.260489853217476,0.25037283596002
1.16,0,0.98,0,0.850855979656796,0.927029659605684,0.951807583041352,0.914978448088154,0.949780073062566,0.262943656064986,0.259015219845414
1.16,0,0.98,0,0.832764362519814,0.928229162279615,0.956474905014839,0.914741014128895,0.954442151821757,0.262977063716881,0.258584215664054
1.07,0,0.98,0,0.691426404813376,0.843756250768014,0.91561012660968,0.83102322276725,0.888627043044846,0.258423593278779,0.253901981437784
1.07,0,0.98,0,0.7703260516805,0.847352629888911,0.901418526614442,0.807222282446309,0.874502410557504,0.259172554212451,0.24487042346393
1.21,0,0.98,0,0.931721796103528,0.963066888669987,0.982652636031704,0.955310592310725,0.974548911167372,0.260943162788901,0.258521361239412
1.12,0,0.98,0,0.777809085464754,0.90679672858191,0.936731934752229,0.882705174746301,0.928318081930829,0.264799098712534,0.256718781761343
1.05,0,0.98,0,0.676188808127312,0.841531464661108,0.892889818612337,0.821487899133882,0.891365092204552,0.263805811644452,0.25657992213518
1.03,0,0.98,0,0.62483769974997,0.829619030782629,0.884208704318805,0.820557446894838,0.896937726349196,0.265244608984502,0.261930703959647
1.12,0,0.98,0,0.830052625547774,0.864272903292315,0.949147012212463,0.850573814712989,0.921411378224281,0.250395014838278,0.245724043186677
1.07,0,0.98,0,0.704633352505441,0.856511072979085,0.908149078612503,0.819742852816808,0.897375873979368,0.262673292115817,0.249628207195661
1.02,0,0.98,0,0.65678941960261,0.781551178736122,0.888695795525548,0.809691447305855,0.878168568860168,0.250029316311489,0.260527942001257
1.02,0,0.98,0,0.636396431475522,0.825596179695912,0.879187705073076,0.81940560192454,0.871812759018261,0.264875883448436,0.262604151302962
1.12,0,0.98,0,0.726381227055082,0.899916001480184,0.948791096734782,0.872863893883733,0.911218233765949,0.262882053979531,0.253767068607888
1.08,0,0.98,0,0.757245911495505,0.858231454975029,0.911513157906581,0.83570346985535,0.891409246037612,0.260050097591888,0.252141719081438
1.02,0,0.98,0,0.675213693270714,0.808535078237262,0.880875520786006,0.783187988117014,0.862409018189792,0.258295884678138,0.24887509153222
1,0,0.98,0,0.599509689155542,0.781594016646605,0.876687747427396,0.76779046520283,0.851155020813581,0.255412230709566,0.25015047463261
1.13,0,0.98,0,0.817683034423153,0.893764718629743,0.939819707140265,0.905297564386988,0.951319949029002,0.259563427216203,0.263416456828418
1.16,0,0.98,0,0.831588079311817,0.928723495483063,0.961136164605764,0.913809705316874,0.958528942641298,0.262167505045695,0.257319075247212
1,0,0.98,0,0.558796064136029,0.777983292656864,0.890792821078811,0.766665010090539,0.845964298675877,0.252723050859055,0.248415516913057
1.02,0,0.98,0,0.608786591360578,0.833297571723538,0.875522117847274,0.783429547901541,0.85942740188496,0.269083243758307,0.250602793179959
1.2,0,0.98,0,0.92759576066212,0.951867422246098,0.978494160930605,0.948074949434365,0.970210075505765,0.259667395087493,0.258473318694747
1.05,0,0.98,0,0.665417890564882,0.813180134123255,0.912737996473371,0.797776515032871,0.88399227125463,0.252424800638465,0.246815113923086
1.04,0,0.98,0,0.611470175960404,0.833869647013012,0.903232056006395,0.815243725718202,0.862673890350653,0.262407540145522,0.255651627238007
1.13,0,0.98,0,0.813767738436563,0.897424512612641,0.947668487115259,0.905338663954216,0.958369241542316,0.258876758424427,0.261508706186906
1.12,0,0.98,0,0.752634713628789,0.902066570919005,0.939389999621885,0.851310053149611,0.922405282117767,0.264259091377279,0.24706015780844
1.18,0,0.98,0,0.83126744937376,0.937973430852646,0.973422414981622,0.926070808328434,0.965105067654065,0.261626966908192,0.25780233216091
1.17,0,0.98,0,0.860318812090642,0.919397690798248,0.968037585228572,0.919019768832077,0.949326023844504,0.257604121487411,0.257481522893534
1.08,0,0.98,0,0.68018792841685,0.858641471067062,0.923528607389663,0.826165918265768,0.90418187642255,0.260773840470908,0.249335873113111
1,0,0.98,0,0.576171196972493,0.802414685976211,0.877888846213377,0.763369236016259,0.858602988521156,0.261910370113452,0.247129248612051
0.96,0,0.98,0,0.507490406250007,0.756652243480573,0.854630671455759,0.733521440172766,0.833536579366957,0.258141421763962,0.248959176594763
1.04,0,0.98,0,0.604278802884348,0.821337755780206,0.906117967227529,0.789991097097247,0.883577016269361,0.258786847789074,0.247290961553455
1.08,0,0.98,0,0.678946842342944,0.846448453725896,0.928103477914432,0.788229782251044,0.902391604874293,0.256788468499337,0.236038340318614
1.14,0,0.98,0,0.782717387601555,0.897928348542599,0.960059045761045,0.905010652134152,0.919128798194685,0.257638284665467,0.259986953277426
0.98,0,0.98,0,0.552191694747775,0.78016629036461,0.859756515887198,0.740481676675772,0.843720372848594,0.261470224677245,0.246025810980115
1.09,0,0.98,0,0.748678540383908,0.862743423546643,0.924340779304311,0.890427195320358,0.917999240194546,0.258626736237791,0.268152655467195
1.11,0,0.98,0,0.739230114369213,0.884806782226904,0.939156260770986,0.825747438162842,0.933445227077643,0.26094325232158,0.240636345023791
1.12,0,0.98,0,0.769360284070005,0.922564315073083,0.927607252226126,0.881365885820553,0.942282685443956,0.270615856471674,0.25682955706962
1.08,0,0.98,0,0.758019213177191,0.85670586223556,0.912303479311301,0.847048440404243,0.900634510960673,0.259478130009497,0.25609596550597
0.99,0,0.98,0,0.573740942422713,0.776595489745224,0.86787431470053,0.786567384236482,0.850178722564881,0.257381744890827,0.261199547066614
1.06,0,0.98,0,0.682777102698764,0.823969496300349,0.91313319344557,0.803463580464564,0.883656313082064,0.254386205955978,0.246977225720446
1.14,0,0.98,0,0.830050050444899,0.895149045412152,0.953592954065331,0.872541708781303,0.926041540654539,0.256474363692187,0.248922260955024
1.12,0,0.98,0,0.826433807716578,0.88091989409152,0.934102104509533,0.853710867088274,0.939409960747738,0.257540246908323,0.248273643893787
1.09,0,0.98,0,0.698047754698517,0.889365611217566,0.92505341874891,0.837159204833153,0.927583138951443,0.266951938817415,0.248904053414128
1.11,0,0.98,0,0.780205893658588,0.878640832630181,0.927576745209419,0.871050978919506,0.911259144574061,0.260311913208553,0.257717290915015
1.16,0,0.98,0,0.869499756031822,0.903765585685902,0.963553407776872,0.908848590468502,0.944944884754455,0.254784160029955,0.256450071429992
1.05,0,0.98,0,0.62293432992605,0.859916024270446,0.901835670463897,0.850197135292249,0.892711783118112,0.268779260559248,0.265327099573958
1.04,0,0.98,0,0.640097549102425,0.83069499842629,0.894959754999823,0.804991534800015,0.912694814823878,0.262231611719144,0.252859769385129
1.1,0,0.98,0,0.69960920198636,0.885829347162721,0.934184354926434,0.830630525862326,0.917423161575661,0.264016732597135,0.244955982164929
1.15,0,0.98,0,0.795167050723464,0.934104099214831,0.950425027816371,0.898363144609084,0.943499594511587,0.267089884555896,0.255372547817938
1.15,0,0.98,0,0.829063076237397,0.916712325186258,0.95324010652949,0.941182109530704,0.942926567978203,0.261324657999632,0.269299050850739
1.18,0,0.98,0,0.887493056470125,0.939365644051366,0.96983965277545,0.921498205544546,0.947822257954564,0.260385774301676,0.254659674023001
1,0,0.98,0,0.580544014041208,0.78580941175062,0.874301129904097,0.772352430449539,0.893028813475623,0.258034247969254,0.252905136426955
1.17,0,0.98,0,0.877133276038947,0.925541850455296,0.966984927954594,0.909668670299288,0.961266276305683,0.258470092027894,0.253328883005676
1.12,0,0.98,0,0.797916880232931,0.879952826103719,0.936210371568224,0.85454894237554,0.900466361615697,0.258015111380533,0.24934871573094
1.15,0,0.98,0,0.828102907217662,0.913541194755425,0.956396451203269,0.905155671372268,0.940081417387971,0.26001784981163,0.257262040335944
1.06,0,0.98,0,0.698915971891616,0.831042598793307,0.9050878784736,0.830039331196349,0.894183453461953,0.25734510034784,0.25698516567497
0.99,0,0.98,0,0.588130017670968,0.777719597157982,0.865388293948427,0.75060194463862,0.847534901036221,0.257664080771228,0.247192343338975
0.97,0,0.98,0,0.538159227458425,0.766175703089923,0.861413218320598,0.744094299755394,0.839918814014939,0.257707541108561,0.249061495517062
1.14,0,0.98,0,0.777349729009623,0.884769319158734,0.961979402887545,0.868681517542483,0.932554389718832,0.254455471728595,0.249048349614417
0.96,0,0.98,0,0.519332570249288,0.759870067277803,0.855723743859214,0.741929014877947,0.837668317163338,0.258237469356866,0.251153837234407
0.98,0,0.98,0,0.547870977830872,0.777357249239759,0.865538099087863,0.765647733521956,0.850372120743284,0.259400276429059,0.254878098348188
1.03,0,0.98,0,0.667166528830184,0.807256094789135,0.89496887819672,0.820042203708948,0.877338322261346,0.254962717764582,0.259646447343596
0.98,0,0.98,0,0.548520747673052,0.769696996043848,0.868730242610834,0.74972929894455,0.848545937599595,0.256364665638471,0.248607895561928
1.07,0,0.98,0,0.673955980301115,0.854162771682198,0.911008423904384,0.80817334346927,0.895209133781264,0.262818821506528,0.246416807070163
1.18,0,0.98,0,0.842120681327464,0.939355906584449,0.970856739639125,0.907385688720193,0.958515710016206,0.261997435888889,0.251687426383108
1.06,0,0.98,0,0.770531945445401,0.825460107337558,0.901179298885973,0.828213997474257,0.89441891215222,0.253893387654082,0.254880210507406
1.09,0,0.98,0,0.695327119644386,0.880954131690365,0.92609057416887,0.829693710917026,0.922212850969453,0.26487128991261,0.247056680896077
1.09,0,0.98,0,0.760230135072961,0.866958860473373,0.915575461165163,0.855048462955131,0.922643657232853,0.261078927344293,0.256941881111067
1.2,0,0.98,0,0.895820305598586,0.956940606699653,0.97555675475365,0.945888431308062,0.965958554800909,0.262518659582851,0.259032433670254
1.08,0,0.98,0,0.675923860191061,0.866784051910186,0.920312271315038,0.841692979565108,0.896679576351329,0.263674778790327,0.254885692877381
1,0,0.98,0,0.584643449292799,0.77238511596324,0.878965012653287,0.771024921163934,0.856399993879522,0.252927026142392,0.252406653730201
1.08,0,0.98,0,0.690287549265694,0.87280602457007,0.920139199975135,0.835285537633292,0.894190673753756,0.264507985833273,0.251396626169133
1.12,0,0.98,0,0.817029755117333,0.875397229422224,0.946154301104229,0.915475745414835,0.944625428116531,0.254089049039484,0.267522492548704
1.09,0,0.98,0,0.781856567861133,0.83554436201487,0.924265031502655,0.880946115628651,0.89871707507101,0.250771474145937,0.266582215528278
1.15,0,0.98,0,0.841943680077053,0.905676521651183,0.953876975312787,0.910724639790626,0.938666846878636,0.258269096049742,0.259931718771431
1.13,0,0.98,0,0.828752775487296,0.886833070519787,0.947790976495081,0.850750212016676,0.933667713691701,0.255881064604102,0.243693596668316
1.22,0,0.98,0,0.94335791607049,0.968236053073456,0.988961903243528,0.958267726985198,0.978121592043547,0.260295014717928,0.257201691174094
0.96,0,0.98,0,0.512656759068882,0.759777238503332,0.854657124845176,0.742965066954856,0.833990938489258,0.25881127299926,0.252166745370713
1.14,0,0.98,0,0.819289431748929,0.916085586837676,0.939166778529233,0.864653671384665,0.942326296656998,0.264549757408999,0.247379109476305
1.14,0,0.98,0,0.858818144167348,0.919281905847844,0.933146144249611,0.913622834962661,0.939706677359304,0.264857447262859,0.262992997319409
1.18,0,0.98,0,0.862965403850712,0.942085303223416,0.975157549365548,0.936274667986492,0.967420671196144,0.260855361681415,0.259001698857983
0.98,0,0.98,0,0.559142651009452,0.770397703204314,0.863739317627121,0.766811681428515,0.84302164477057,0.257345221923178,0.255956460783921
0.96,0,0.98,0,0.515146258094142,0.757701148132525,0.854476093702899,0.736175676561164,0.833377686311657,0.258124722639298,0.24959546914712
1.21,0,0.98,0,0.930098478729446,0.960950888725078,0.982332840902173,0.951108247596985,0.975295150266397,0.260645580615308,0.257566002598177
1.11,0,0.98,0,0.751932140457806,0.895240218831479,0.935590446507582,0.856732938696828,0.910716039911893,0.263568178801334,0.250473534043881
1.2,0,0.98,0,0.894174077020805,0.948461778636916,0.980624606047567,0.952402605627848,0.974915815158407,0.259846587914405,0.261090192599296
1.01,0,0.98,0,0.601513587272352,0.791055435950301,0.888960348798288,0.780187736583785,0.856591461145995,0.254918124829784,0.250832317293817
1.01,0,0.98,0,0.598058116486052,0.809140772425546,0.882987935649242,0.784136616685582,0.868157522182882,0.261431254110832,0.2520865305721
1.08,0,0.98,0,0.706996623795515,0.845585407460106,0.928084566289596,0.860567264901418,0.919271297455735,0.255390308991746,0.260632147479924
1.11,0,0.98,0,0.818351337647942,0.850495748087433,0.935054194317971,0.851366921741897,0.907414143259045,0.250613908539492,0.25091495756971
